Winter1jan;Winter2jan;Winter3Jan;Winter4Jan;Winter5Dec;Winter6jan;Winter7jan;Winter8Dec;Winter9Dec;Winter10Dec;Summer1Jul;Summer2Jul;Summer3Jul;Summer4Jul;Summer5Ag;Summer6Jul;Summer7Jul;Summer8Jul;Summer9Jul;Summer10Ag
-467,218864066667;-413,885530733333;-358;-1042,46283024;-329,666666666667;-320,333333333333;-268,517746453333;-347,157075733333;-465,157075733333;-250,333333333333;-1338,620053;-368,618864066667;-836,932774142;-291,977106146667;-272,042606366667;-297,625237736667;-72,8507324666667;-168,153910064;-85,5043283246667;-241,160111504
-569,618864066667;-374,685530733333;-389,333333333333;-411,690409066667;-395,933333333333;-389,933333333333;-260,157075733333;-390,8237424;-511,357075733333;-228,666666666667;-1314,30265366667;-179,413919306667;-92,37593973;-219,666666666667;-287,736610473333;-164,752197376667;-299,885530726667;-242,546666666667;-160,823742386;-152,318247640667
-379,598332426667;-232,025216553333;-437,266666666667;-333,8237424;-210,333333333333;-1075,46666666667;-518,557075733333;-181,8237424;-179,623742392;-122,333333333333;-900,894494533333;-212,333333333333;-108,467515183333;-225,90983232;-230,264651773333;-240,5521974;-366,885530733333;-317;-389,941247466667;-207,8237424
-328,357075733333;-219,13418186;-249,666666666667;-667,023742346667;-171,333333333333;-417,866666666667;-450,490409066667;-75,3805767246667;-60,82374237;-54,2666666666667;-175,666666666667;-284,666666666667;-174,490409058667;-308,490409066667;-186,866666666667;-149,218864033333;-88,0855306866667;-172,333333333333;-114,666666666667;-63,1570757053333
-381,490409066667;-856,17593976;-560,8;-2832,823742;-251,333333333333;-330;-423,8237424;-95,87362632;-92,823742388;-123,333333333333;-135,333333333333;-78,3333333333333;-60,82374237;-77,823742374;-49;-291,5521974;-60,31043947;-361,466666666667;-51,0079141233333;-65,4904090386667
-407,490409066667;-2981,37594;-181,666666666667;-3026,88249466667;-390,866666666667;-373,066666666667;-412,788249493333;-313,3521974;-158,81966464;-184,666666666667;-128;-159;-289,423742369333;-114,823742384;-56,3333333333333;-101,397985086667;-54;-416,8237424;-74,237661666;-234,152997973333
-679,15707568;-2950,50927333333;-436,8;-3567,2;-550,533333333333;-395,89450528;-297,305995946667;-545,5521974;-269;-318;-52,4666666666667;-49;-391,815828207333;-183,490409062667;-186,345237746667;-41;-92;-168,0237424;-116,042606382667;-181,533333333333
-1629,06283013333;-2876,77594;-517,666666666667;-2769,88633122667;-662,354212293333;-526,7521974;-359,357075733333;-608,818864066667;-414,4;-486,2237424;-153,666666666667;-55,31043947;-182,8237424;-104,983742374;-104,916945836;-746,791025426667;-782,4;-288,490409066667;-380,042606366667;-317,702159573333
-1443,51774626667;-2906,34044653333;-552;-373,8237424;-405,685530733333;-595,218864066667;-457,8237424;-523,5521974;-370;-275,490409066667;-251,333333333333;-131,344524579333;-224,157075733333;-144,858081811333;-666,775939794;-252,1680256;-195;-222,890409058667;-394,109273033333;-277,157075733333
-269,557075733333;-945,110439453333;-378,827838613333;-373,8237424;-414,434692266667;-488,1521974;-270,600848526667;-866,089878506666;-903,066666666667;-293,090409066667;-345,666666666667;-206,042606374667;-296,490409066667;-196,72949696;-238,5759397;-354,709273033333;-41;-80,7529979653333;-185,282606366667;-173,8237424
-265,8237424;-552;-393,5521974;-2250,15707544;-470,042606366667;-2617,88553033333;-2384,50927329333;-786,0608774;-451,333333333333;-381,8237424;-751,8;-180,375939706;-226,8237424;-100,8237424;-262,909273033333;-389,3759397;-190,026666666667;-244;-126,24553069;-275,157075733333
-348,490409066667;-533,333333333333;-411,685530733333;-3027,09040866667;-562,709273033333;-2500,04377273333;-465,309273053334;-867,010144886667;-499,333333333333;-381,8237424;-390,6;-143,709273049333;-307,270744426667;-176,157075733333;-348,23766168;-256,36898006;-206,16;-447,6;-62,4139192933333;-412,36882624
-522,157075733333;-481;-508,218864066667;-3465,03453813333;-486,260555553333;-392;-1204,45819335333;-903,876811613333;-643,333333333333;-490,18441312;-202,29450528;-490,07245996;-178,133333333333;-90,1570757113333;-459,290409066667;-202,76882624;-873,4;-1962,78666666667;-118,333333333333;-180,986666666667
-443,957075733333;-264,333333333333;-579,11538424;-2794,88553033333;-378,957075733333;-876,066666666667;-1554,10927327333;-888,210144966667;-533,20407776;-549,666666666667;-281,5521974;-55,3059959306667;-1018,8;-60,82374237;-275;-297,670744426667;-471,666666666667;-487,733333333333;-440,540292986667;-244,4
-241;-254;-468,851079786667;-2784,552197;-386,035492906667;-2585,66666666667;-580,9759397;-839,610144966667;-420,0237424;-418,8;-363,5521974;-102,157075711333;-2752,6011704;-111,851079772667;-298,133333333333;-624,957075653333;-603;-347,266666666667;-767,285530626667;-209,4
-303,774831386667;-407,2;-375,92722222;-285,5521974;-375;-1373,26666666667;-916,99388878;-896,5434783;-450,495353753334;-451,911415146667;-599,462029706667;-211,157075733333;-2134,4290092;-706,917746373333;-257,561171933333;-428,557075733333;-153,933333333333;-558,533333333333;-162,28169432;-175
-418,3759397;-564,503479826667;-405,3759397;-435,611904413333;-488,666666666667;-383;-381,035492906667;-832,010144966667;-948,17593976;-688,87766168;-2233,30927325333;-220,65158096;-702,876252346666;-349,8237424;-167,677857898667;-355,0237424;-162;-311,575091246667;-217,3759397;-365
-563,042606366667;-538,218864066667;-550,042606366667;-905,777106093334;-603,992327253333;-383;-249;-885,5434783;-614,3759397;-557,3759397;-2004,85158099333;-1781,44260664667;-533,586084666667;-367,732166906667;-1947,30927325333;-302,882494933333;-187,333333333333;-88,5521973633334;-217,3759397;-322,333333333333
-711,709273033333;-508,709273033334;-559,721023546667;-375,885530733333;-507,357075733333;-902,2;-480,34998564;-657,533148713333;-652,79536304;-1934,70927333333;-694,62374232;-1466,55008966667;-580,052751333333;-449,509273033333;-2383,57593998;-408,666666666667;-465,666666666667;-498,08553068;-415,13418186;-800,466666666667
-496,642606366667;-405,3759397;-595,3759397;-283,587690213333;-373,8237424;-488,180576746667;-1036,23388761333;-528,042606366667;-561,485530733333;-2437,44260666667;-365,398833573333;-1397,65485166667;-739,919418;-495,3759397;-393,709273033333;-384,09450528;-895,4;-488,513109397334;-541,318247626667;-317,533333333333
-264,922084;-480,242606366667;-394,904328346667;-284,3759397;-373,8237424;-2384,83564694667;-1030,70055422667;-446,642606366667;-569,450732466667;-1898,04260654667;-388,422941753333;-1520,32151833333;-850,09975336;-1061,10519528667;-461,5759397;-359,218864066667;-268,218864066667;-123,842606388667;-242,01119124;-161,67857108
-248,09424544;-609,873888886667;-390,65158096;-363,842606366667;-927,239329253333;-1881,10927315333;-933,98809956;-535,3759397;-507,242452546667;-2172,25027904;-611,042606366667;-1686,25485166667;-984,919418;-609,885530733333;-542,042606366667;-508,521023546667;-248,042606366667;-410,13418186;-233,340446886667;-265,218864066667
-304,490409066667;-1093,86304776;-457,042606366667;-647,042606366667;-541,8237424;-1377,49158625333;-952,919418;-1127,10927311333;-550,042606366667;-394,418864066667;-787,17593976;-1512,32151833333;-910,586084666666;-600,64644278;-516,33277406;-365,3759397;-253,1759397;-300,490409066667;-268,442606366667;-516,618864066667
-519,628687086667;-644,28169432;-546,791526626667;-948,17806062;-636,490409066667;-1704,85485166667;-952,919418;-611,835646726667;-645,3759397;-515,485530733333;-424,709273033333;-1448,988185;-864,719418;-513,16898006;-630,6959397;-417,709273033333;-299,042606366667;-295,63932928;-426,042606366667;-814,018863986667
-515,709273033334;-1034,37593978;-599,5521974;-403,333333333333;-431,690409066667;-1775,988185;-1851,26042432;-568,5759397;-983,042606426666;-623,5521974;-545,43766168;-1518,32151833333;-793,852751333333;-495,3759397;-454,309273033334;-560,75506078;-505,725207266667;-456,757075733333;-739,8585406;-527,517399133333
-284,3759397;-405,3759397;-507,5521974;-362;-363,181727446667;-1681,55722286667;-2806,319418;-527,042606366667;-1318,84260646667;-637,218864066667;-533,65158096;-1485,21403531333;-677,1838553;-522,042606366667;-1134,70927313333;-505,87245988;-394,556275086667;-448,95506078;-534,8237424;-434,333333333333
-284,3759397;-481,3759397;-378,827838613333;-265,2;-465,309943806667;-1763,43199864;-1469,46868566667;-413,3759397;-636,6959397;-524,340446886667;-653,309273033333;-514,9759397;-452,344524573333;-576,709273033334;-2982,09535386667;-585,179776113333;-382,885530733333;-506,709273033333;-370,670744426667;-368,212251686667
-284,3759397;-572,23766168;-364,103479826667;-415,872565873333;-476,218864066667;-534,587690213334;-952,919418;-420,709273033333;-548,3759397;-1290,02927313333;-591,3759397;-744,3759397;-702,109273033333;-1254,17593978;-1053,97593976;-468,709273033334;-393,5521974;-671,029273033333;-333,490409066667;-582,709273033333
-370,697368706667;-499,36882624;-507,218864066667;-524,709273033333;-1024,35219732;-535,3759397;-952,919418;-588,442606366667;-685,829273033333;-975,842606446666;-540,242606366667;-514,3411415;-524,3759397;-1150,04644276667;-645,3759397;-405,3759397;-946,379776193333;-388,818256893333;-252,8237424;-506,709273033334
-1053,02374232;-391,466666666667;-591,034692266667;-418,709273033333;-593,885530733333;-623,3759397;-2866,14291906667;-557,3759397;-493,3759397;-523,3759397;-537,9759397;-503,8237424;-535,3759397;-542,06550024;-542,709273033334;-477,525207266667;-667,525207266667;-428,533333333333;-424,157075733333;-488,042606366667
-472,792327253333;-264,138278093333;-474,3759397;-284,3759397;-358,33695778;-1119,77593978;-1462,6239222;-576,709273033334;-495,7759397;-568,5759397;-518,54810114;-547,9837424;-535,3759397;-1073,02868712;-535,3759397;-480,4237424;-588,690409066667;-434,119461926667;-629,3759397;-557,222941753333
-173,8237424;-72,55219735;-105,502313411333;-84,37593973;-405,3759397;-576,709273033334;-576,709273033334;-649,042606366667;-591,798939553333;-649,042606366667;-569,939126546667;-492,6805436;-935,17593976;-651,842606366667;-437,7759397;-498,157075733333;-384,157075733333;-294,709273033333;-334,25435688;-314,80494476
-173,8237424;-237,21886406;-52,82374237;-122,160458804667;-405,3759397;-649,042606366667;-649,042606366667;-535,3759397;-498,31043948;-523,02077296;-679,3759397;-545,5521974;-635,3759397;-591,3759397;-549,044252786667;-534,5491616;-373,8237424;-563,109273033334;-405,3759397;-376,08047998
-194,490409066667;-207,218864053333;-73,4904090406667;-251,666666666667;-949,842606426666;-1080,70927313333;-535,3759397;-528,709273033333;-545,5521974;-419,4;-624,642606366667;-556,615027653333;-632,109273033333;-759,042606366667;-713,67857108;-373,8237424;-372,247243413333;-494,042606366667;-405,3759397;-595,3759397
-283,8237424;-227,5521974;-207,8237424;-234;-1073,17593976;-451,042606366667;-530,64644278;-357,826778166667;-633,5521974;-894,466666666667;-530,64644278;-413,3759397;-457,12722222;-528,750983053333;-574,940446886667;-373,8237424;-463,333333333333;-373,8237424;-405,3759397;-418,042606366667
-315,157075733333;-113,333333333333;-266,90983232;-113,333333333333;-415,755166746667;-517,042606366667;-1159,28553062667;-280,5521974;-426,018864066667;-300,333333333333;-535,3759397;-413,3759397;-503,8237424;-370;-535,3759397;-547,939126546667;-670,835492906667;-542,155667933333;-686,34810114;-547,677857906667
-54,45491616;-41;-167,666666666667;-41;-241;-414,3759397;-470,818864066667;-329,9521974;-403,1521974;-338,733333333333;-535,3759397;-409,16898006;-503,8237424;-395,24175792;-535,3759397;-432,642606366667;-372,984914293333;-496,885530733333;-450,396163626667;-492,67857108
-41;-104,333333333333;-41;-41;-241;-438,88587804;-321,885530733333;-315,218864066667;-315,218864066667;-315,218864066667;-611,777954653333;-425,090409066667;-508,00407776;-511,9521974;-470,309273033334;-464,128696373334;-356,9759397;-458,018864066667;-252,8237424;-241
-41;-231;-41;-180,333333333333;-292,666666666667;-437,218864066667;-194,218864053333;-186,770146493333;-191,034798266667;-201,5521974;-451,157075733333;-382,2745808;-530,266666666667;-451,685530733333;-458,800848526667;-348,5521974;-805,17593976;-583,5521974;-252,8237424;-405,666666666667
-123,666666666667;-149;-123,666666666667;-263;-572,266666666667;-323,5521974;-80,55219735;-280;-250,666666666667;-238,218864066667;-294,702159573333;-162,666666666667;-184,666666666667;-260,218864053333;-389,357075733333;-322,361171946667;-398,28169432;-383,034798266667;-252,8237424;-355
-360,666666666667;-196;-246,666666666667;-196;-460;-402,618864066667;-131,885530706667;-184,666666666667;-228,666666666667;-304,218864066667;-170;-49;-49;-80,55219735;-56,094245422;-413,666666666667;-635,218864066667;-413,666666666667;-380,490409066667;-292,666666666667
-165,333333333333;-51,3333333333333;-241,333333333333;-51,3333333333333;-187,333333333333;-241,345237746667;-143,31043948;-113,533333333333;-170;-96,68553069;-170;-49;-49;-80,55219735;-49;-517;-626,701464933333;-492,8;-589,152997973333;-487
-41;-41;-79;-41;-162;-170;-49;-90,3333333333333;-106,466666666667;-102,954212273333;-214;-49;-49;-49;-49;-371,333333333333;-229,666666666667;-149;-161,666666666667;-240
-41;-193;-41;-79;-145,866666666667;-138,733333333333;-90,3333333333333;-162,666666666667;-162,666666666667;-162,666666666667;-241,133333333333;-159;-115;-71;-49;-339,333333333333;-41;-218,333333333333;-41;-195,333333333333
-41;-167,666666666667;-41;-231;-154,666666666667;-162,666666666667;-162,666666666667;-122,333333333333;-78,3333333333333;-49;-90,3333333333333;-119,666666666667;-163,666666666667;-200,333333333333;-178,333333333333;-81,3333333333333;-41;-142,333333333333;-41;-322
-249;-185,666666666667;-185,666666666667;-236,333333333333;-327,333333333333;-93;-49;-115;-159;-144,333333333333;-162,666666666667;-162,666666666667;-162,666666666667;-170;-214;-41;-129,666666666667;-41;-41;-66,3333333333333
-334,333333333333;-144,333333333333;-283,666666666667;-144,333333333333;-167,666666666667;-144,333333333333;-159;-49;-49;-93;-49;-49;-49;-49;-49;-154,666666666667;-344,666666666667;-154,666666666667;-319,333333333333;-154,666666666667
-66,3333333333333;-41;-180,333333333333;-41;-41;-49;-78,3333333333333;-49;-49;-49;-49;-49;-49;-49;-49;-175,333333333333;-175,333333333333;-175,333333333333;-289,333333333333;-175,333333333333
-41;-91,6666666666667;-41;-41;-41;-49;-49;-90,3333333333333;-90,3333333333333;-90,3333333333333;-151,666666666667;-107,666666666667;-63,6666666666667;-49;-49;-231;-41;-117;-41;-41
-41;-231;-41;-167,666666666667;-61,6666666666667;-90,3333333333333;-90,3333333333333;-184,666666666667;-162,666666666667;-162,666666666667;-85,6666666666667;-129,666666666667;-159;-129,666666666667;-85,6666666666667;-129,666666666667;-41;-231;-41;-193
-92,6666666666667;-130,666666666667;-92,6666666666667;-244,666666666667;-246,666666666667;-162,666666666667;-162,666666666667;-159;-137;-93;-90,3333333333333;-90,3333333333333;-105;-149;-193;-41;-41;-53,6666666666667;-41;-167,666666666667
-348;-196;-234;-196;-303,333333333333;-151,666666666667;-107,666666666667;-56,3333333333333;-100,333333333333;-144,333333333333;-162,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-61,6666666666667;-239;-61,6666666666667;-125;-61,6666666666667
-209;-82,3333333333333;-272,333333333333;-82,3333333333333;-79;-85,6666666666667;-129,666666666667;-49;-49;-49;-49;-49;-49;-49;-49;-196;-297,333333333333;-196;-386;-196
-41;-41;-91,6666666666667;-41;-41;-49;-49;-49;-49;-49;-100,333333333333;-56,3333333333333;-49;-49;-49;-202;-113,333333333333;-113,333333333333;-138,666666666667;-113,333333333333
-41;-180,333333333333;-41;-66,3333333333333;-41;-49;-49;-90,3333333333333;-90,3333333333333;-90,3333333333333;-137;-159;-122,333333333333;-78,3333333333333;-49;-231;-41;-205,666666666667;-41;-91,6666666666667
-41;-180,333333333333;-41;-231;-123,666666666667;-90,3333333333333;-90,3333333333333;-243,333333333333;-199,333333333333;-162,666666666667;-49;-71;-115;-159;-144,333333333333;-41;-41;-155;-41;-231
-205,333333333333;-154,666666666667;-154,666666666667;-218;-335,333333333333;-214;-170;-107,666666666667;-151,666666666667;-151,666666666667;-90,3333333333333;-90,3333333333333;-90,3333333333333;-90,3333333333333;-134,333333333333;-41;-117;-41;-41;-79
-365,333333333333;-175,333333333333;-302;-175,333333333333;-190,666666666667;-137;-159;-49;-49;-85,6666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-123,666666666667;-313,666666666667;-123,666666666667;-275,666666666667;-123,666666666667
-79;-41;-193;-41;-41;-49;-71;-49;-49;-49;-49;-49;-49;-49;-49;-196;-208,666666666667;-196;-322,666666666667;-196
-41;-79;-41;-41;-41;-49;-49;-49;-49;-49;-159;-115;-71;-49;-49;-228,666666666667;-51,3333333333333;-114,666666666667;-51,3333333333333;-51,3333333333333
-41;-231;-41;-155;-81;-49;-49;-119,666666666667;-90,3333333333333;-90,3333333333333;-78,3333333333333;-122,333333333333;-159;-137;-93;-142,333333333333;-41;-231;-41;-180,333333333333
-61,6666666666667;-112,333333333333;-61,6666666666667;-245;-381;-90,3333333333333;-90,3333333333333;-272,666666666667;-258;-214;-49;-49;-56,3333333333333;-100,333333333333;-144,333333333333;-41;-62,3333333333333;-85;-94,3333333333333;-207
-388,666666666667;-265,333333333333;-221,333333333333;-321,333333333333;-534,333333333333;-272,666666666667;-228,666666666667;-49;-93;-137;-90,3333333333333;-90,3333333333333;-90,3333333333333;-90,3333333333333;-90,3333333333333;-41;-299;-121;-171,666666666667;-153
-399,333333333333;-193,333333333333;-748,466666666667;-294,666666666667;-291,666666666667;-78,3333333333333;-122,333333333333;-49;-49;-49;-162,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-252,333333333333;-459,666666666667;-265,666666666667;-490,333333333333;-385,666666666667
-241;-194,666666666667;-432,266666666667;-241;-241;-49;-49;-49;-49;-49;-107,666666666667;-63,6666666666667;-49;-49;-49;-340,333333333333;-304,333333333333;-219;-325,4;-344,333333333333
-241;-378;-241;-253,666666666667;-174,333333333333;-49;-49;-49;-49;-49;-129,666666666667;-159;-129,666666666667;-85,6666666666667;-49;-357,066666666667;-201;-257;-144,666666666667;-268,333333333333
-241;-672,533333333333;-241;-431;-92,6666666666667;-49;-49;-178,333333333333;-134,333333333333;-90,3333333333333;-49;-63,6666666666667;-107,666666666667;-151,666666666667;-151,666666666667;-186,666666666667;-185;-218,333333333333;-134;-390
-361,666666666667;-469,933333333333;-323,666666666667;-411,8;-322,666666666667;-149;-105;-214;-258;-272,666666666667;-49;-49;-49;-49;-85,6666666666667;-134;-184,333333333333;-67,6666666666667;-107,333333333333;-211,333333333333
-586;-403,8;-510;-409;-234,333333333333;-243,333333333333;-272,666666666667;-49;-49;-78,3333333333333;-90,3333333333333;-90,3333333333333;-90,3333333333333;-90,3333333333333;-90,3333333333333;-105,666666666667;-282,666666666667;-92,6666666666667;-245;-105,666666666667
-302;-251,333333333333;-426,4;-264,333333333333;-494,133333333333;-49;-63,6666666666667;-49;-49;-51,6666666666667;-170;-162,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-202,933333333333;-221,333333333333;-196;-342,266666666667;-209
-250,533333333333;-266,333333333333;-1335,6;-253,133333333333;-170,533333333333;-49;-49;-49;-381,8;-102,333333333333;-159;-122,333333333333;-78,3333333333333;-49;-49;-247;-82,3333333333333;-133;-82,3333333333333;-95,3333333333333
-254;-431;-1502;-342,333333333333;-235,333333333333;-49;-49;-120,333333333333;-1297;-129;-71;-115;-159;-144,333333333333;-105,666666666667;-189,666666666667;-41;-231;-41;-214,533333333333
-254;-304,333333333333;-337,2;-418,333333333333;-792,8;-56,3333333333333;-49;-275,666666666667;-1124,2;-323,2;-49;-86,3333333333333;-49;-93;-177;-46,3333333333333;-57,6666666666667;-79;-41;-286
-525,333333333333;-385,666666666667;-400,933333333333;-361,666666666667;-576,6;-711,42087896;-163,666666666667;-722,466666666667;-311,333333333333;-456,333333333333;-88,7333333333333;-105;-448,8;-49;-135,161171946667;-78,3333333333333;-286;-41;-79;-131,333333333333
-485,6;-347,666666666667;-536,066666666667;-304,333333333333;-304,333333333333;-416,218864066667;-237,333333333333;-249,333333333333;-215,066666666667;-262;-143,333333333333;-170,333333333333;-92,0666666666667;-274,266666666667;-228,5521974;-194,666666666667;-374,333333333333;-154,666666666667;-344,666666666667;-263,666666666667
-202,733333333333;-214;-330;-142,333333333333;-41;-680,35219732;-80,6666666666667;-336,305995946667;-222;-262;-255;-235,333333333333;-175,666666666667;-512;-702,88553068;-276;-261,4;-181,4;-266,733333333333;-302,266666666667
-302,32;-317,333333333333;-254;-121;-41;-280,5521974;-155,333333333333;-341,8237424;-233,8237424;-787,066666666667;-135,333333333333;-159;-150;-214;-2423,21886366667;-231;-126,2;-193,333333333333;-94;-186,333333333333
-214;-346,666666666667;-787,066666666667;-711,666666666667;-61,6666666666667;-261,885530733333;-542,968115973333;-970,223742293333;-285,157075733333;-222,4;-62;-56,3333333333333;-113,333333333333;-265,333333333333;-2063,48553041333;-66,3333333333333;-54;-193,333333333333;-54;-231
-291;-207,066666666667;-302,2;-253;-310;-279,206959653333;-682,476811633333;-424,490409066667;-349,8237424;-360,333333333333;-977,2;-49;-62;-170;-269,782050906667;-41;-104,666666666667;-54;-54;-104,333333333333
-548,333333333333;-289,333333333333;-497,333333333333;-378,266666666667;-278;-323,666666666667;-804,876811633333;-414,290409066667;-295,357075733333;-344,666666666667;-1314,2069596;-674,327914131333;-62;-177,09424544;-235;-61,6666666666667;-264,666666666667;-70,3333333333333;-189,2;-61,6666666666667
-269,133333333333;-202,333333333333;-441;-2594,33333333333;-41;-1112,8;-774,5434783;-144,36474848;-205,2237424;-209;-402,466107368;-902,157075555333;-93,8;-202,157075733333;-443,8;-196;-240,933333333333;-196;-348;-196
-161;-313,4;-201;-2553;-41;-2197,66666666667;-520,210144966667;-168,666666666667;-245,93418186;-282,2;-316,042606366667;-2788,223742;-205,4;-187,490409058667;-2312;-265,333333333333;-113,333333333333;-151,333333333333;-113,333333333333;-113,333333333333
-167,066666666667;-358,8;-201;-2634,73333333333;-41;-1322,2;-453,5434783;-244,666666666667;-1546,84260652667;-725,466666666667;-107,042606392667;-252,823742359333;-164,666666666667;-176,490409064667;-1067,46666666667;-167,666666666667;-41;-231;-41;-155
-840,4;-218;-217;-1730,4;-136,333333333333;-63,6666666666667;-453,5434783;-241,066666666667;-1401,50927315333;-357;-732,109273135333;-60,82374237;-64,1034798233333;-110,490409046667;-287;-41;-41;-91,6666666666667;-41;-205,666666666667
-2901,45491613333;-191,666666666667;-359,866666666667;-154,666666666667;-386;-159;-451,720289873333;-101;-469,709273033333;-502,466666666667;-2331,44260664867;-592,313909955333;-93,55219735;-100,724748474;-169;-41;-180,333333333333;-41;-66,3333333333333;-41
