timestamp,Storage state of charge,Battery (charging),Battery (decharging),Power to Grid,Power from Grid,Solar Production,Household Load
2021-07-06 17:45,100,0,37,23,1,169,179
2021-07-06 18:00,100,0,19,32,1,228,211
2021-07-06 18:15,100,0,17,90,1,263,186
2021-07-06 18:30,100,0,41,41,1,147,144
2021-07-06 18:45,100,0,9,80,0,283,207
2021-07-06 19:00,100,0,9,190,0,382,194
2021-07-06 19:15,100,0,20,112,0,197,102
2021-07-06 19:30,100,0,13,44,0,84,51
2021-07-06 19:45,100,0,16,13,0,65,66
2021-07-06 20:00,100,0,52,0,0,32,78
2021-07-06 20:15,100,0,69,0,1,9,64
2021-07-06 20:30,100,0,91,1,1,12,92
2021-07-06 20:45,100,0,109,0,1,2,98
2021-07-06 21:00,90,0,680,3,5,1,637
2021-07-06 21:15,84,0,736,12,11,0,685
2021-07-06 21:30,80,0,353,1,1,0,325
2021-07-06 21:45,78,0,277,1,0,0,251
2021-07-06 22:00,76,0,211,1,1,0,186
2021-07-06 22:15,74,0,206,0,0,0,181
2021-07-06 22:30,72,0,223,0,0,0,199
2021-07-06 22:45,68,0,383,1,2,0,351
2021-07-06 23:00,63,0,567,2,1,0,526
2021-07-06 23:15,60,0,219,0,1,0,194
2021-07-06 23:30,56,0,495,1,1,0,458
2021-07-06 23:45,54,0,189,1,0,0,164
2021-07-07 00:00,53,0,110,0,0,0,87
2021-07-07 00:15,49,0,337,1,2,0,306
2021-07-07 00:30,46,0,316,1,0,0,286
2021-07-07 00:45,45,0,102,0,1,0,79
2021-07-07 01:00,44,0,101,0,0,0,80
2021-07-07 01:15,43,0,75,0,0,0,55
2021-07-07 01:30,41,0,217,0,1,0,191
2021-07-07 01:45,39,0,243,0,0,0,218
2021-07-07 02:00,37,0,222,0,0,0,195
2021-07-07 02:15,35,0,231,1,1,0,206
2021-07-07 02:30,32,0,271,0,1,0,243
2021-07-07 02:45,29,0,230,0,0,0,204
2021-07-07 03:00,27,0,239,0,0,0,212
2021-07-07 03:15,25,0,251,0,0,0,225
2021-07-07 03:30,22,0,217,0,0,0,190
2021-07-07 03:45,20,0,231,1,1,0,207
2021-07-07 04:00,18,0,240,0,0,0,214
2021-07-07 04:15,17,0,104,1,0,0,83
2021-07-07 04:30,14,0,241,1,1,1,218
2021-07-07 04:45,11,0,258,1,1,7,243
2021-07-07 05:00,10,0,99,1,0,16,96
2021-07-07 05:15,8,0,213,1,1,41,236
2021-07-07 05:30,8,0,46,1,1,75,113
2021-07-07 05:45,8,17,0,2,1,106,84
2021-07-07 06:00,8,3,16,1,1,134,141
2021-07-07 06:15,8,64,0,1,0,182,110
2021-07-07 06:30,10,113,0,0,0,212,91
2021-07-07 06:45,11,97,0,1,1,208,103
2021-07-07 07:00,12,161,0,1,0,269,99
2021-07-07 07:15,15,297,0,1,1,397,87
2021-07-07 07:30,18,237,0,1,1,352,105
2021-07-07 07:45,21,347,0,2,1,469,110
2021-07-07 08:00,27,605,0,5,5,737,108
2021-07-07 08:15,31,391,0,3,4,527,119
2021-07-07 08:30,35,460,0,21,3,592,94
2021-07-07 08:45,43,759,0,46,4,984,147
2021-07-07 09:00,50,768,0,45,5,972,125
2021-07-07 09:15,61,1108,0,52,1,1326,113
2021-07-07 09:30,71,1128,0,44,0,1376,153
2021-07-07 09:45,81,1066,0,89,3,1434,226
2021-07-07 10:00,91,1130,0,157,0,1521,180
2021-07-07 10:15,100,1026,0,305,0,1562,175
2021-07-07 10:30,100,419,0,964,0,1611,176
2021-07-07 10:45,100,75,5,1449,0,1699,133
2021-07-07 11:00,100,0,9,1304,0,1507,169
2021-07-07 11:15,100,0,203,384,3,783,574
2021-07-07 11:30,100,0,9,737,0,862,112
2021-07-07 11:45,100,0,9,685,0,818,122
2021-07-07 12:00,100,0,9,1647,0,1774,89
2021-07-07 12:15,100,0,9,1281,0,1388,80
2021-07-07 12:30,100,0,9,1634,0,1753,82
2021-07-07 12:45,100,0,9,1243,0,1340,69
2021-07-07 13:00,100,0,9,1436,0,1573,103
2021-07-07 13:15,100,0,9,1358,0,1498,108
2021-07-07 13:30,100,0,9,1341,0,1439,70
2021-07-07 13:45,100,0,9,577,0,675,89
2021-07-07 14:00,100,0,9,377,0,592,210
2021-07-07 14:15,100,0,9,337,0,552,212
2021-07-07 14:30,100,0,9,1144,0,1402,229
2021-07-07 14:45,100,0,9,834,0,1072,219
2021-07-07 15:00,100,0,9,705,0,972,252
2021-07-07 15:15,100,0,9,495,0,733,229
2021-07-07 15:30,100,0,9,332,0,551,216
2021-07-07 15:45,100,0,9,889,0,1139,231
2021-07-07 16:00,100,0,9,387,0,606,211
2021-07-07 16:15,100,0,9,829,0,1059,213
2021-07-07 16:30,100,0,9,961,0,1206,223
2021-07-07 16:45,100,0,9,711,0,937,211
2021-07-07 17:00,100,0,9,815,0,978,147
2021-07-07 17:15,100,0,9,525,0,727,192
2021-07-07 17:30,100,0,9,559,0,762,192
2021-07-07 17:45,100,0,10,268,0,353,86
2021-07-07 18:00,100,0,71,0,1,160,222
2021-07-07 18:15,100,0,119,53,5,150,212
2021-07-07 18:30,100,0,39,304,0,403,127
2021-07-07 18:45,100,0,150,0,0,72,209
2021-07-07 19:00,100,0,48,131,0,248,156
2021-07-07 19:15,91,0,594,71,25,148,661
2021-07-07 19:30,89,0,187,11,10,46,220
2021-07-07 19:45,89,0,85,1,1,58,133
2021-07-07 20:00,88,0,114,1,0,35,141
2021-07-07 20:15,87,0,101,0,0,7,94
2021-07-07 20:30,85,0,160,1,1,3,146
2021-07-07 20:45,83,0,203,1,1,0,181
2021-07-07 21:00,81,0,264,1,1,0,239
2021-07-07 21:15,79,0,250,1,1,0,226
2021-07-07 21:30,77,0,191,0,0,0,168
2021-07-07 21:45,75,0,195,1,1,0,170
2021-07-07 22:00,73,0,204,1,1,0,178
2021-07-07 22:15,71,0,185,1,1,0,161
2021-07-07 22:30,69,0,213,1,1,0,188
2021-07-07 22:45,67,0,216,1,1,0,191
2021-07-07 23:00,66,0,192,0,0,0,167
2021-07-07 23:15,64,0,189,1,1,0,164
2021-07-07 23:30,62,0,190,0,0,0,167
2021-07-07 23:45,60,0,173,1,1,0,148
2021-07-08 00:00,59,0,120,0,0,0,96
2021-07-08 00:15,58,0,98,0,0,0,76
2021-07-08 00:30,57,0,140,1,1,0,116
2021-07-08 00:45,56,0,122,0,0,0,100
2021-07-08 01:00,55,0,84,0,0,0,63
2021-07-08 01:15,54,0,91,0,0,0,70
2021-07-08 01:30,52,0,242,0,0,0,215
2021-07-08 01:45,50,0,229,0,0,0,202
2021-07-08 02:00,47,0,246,0,1,0,220
2021-07-08 02:15,45,0,245,0,0,0,219
2021-07-08 02:30,42,0,257,0,0,0,231
2021-07-08 02:45,40,0,240,1,1,0,213
2021-07-08 03:00,37,0,234,0,0,0,208
2021-07-08 03:15,35,0,237,0,0,0,211
2021-07-08 03:30,32,0,260,0,0,0,233
2021-07-08 03:45,31,0,112,1,3,0,92
2021-07-08 04:00,29,0,195,1,1,2,170
2021-07-08 04:15,27,0,199,1,0,3,176
2021-07-08 04:30,26,0,82,0,1,15,76
2021-07-08 04:45,24,0,241,1,0,30,238
2021-07-08 05:00,23,0,84,1,0,73,133
2021-07-08 05:15,21,0,138,0,1,72,182
2021-07-08 05:30,21,3,19,1,1,117,111
2021-07-08 05:45,22,32,0,2,0,152,96
2021-07-08 06:00,22,55,0,0,0,171,90
2021-07-08 06:15,23,58,0,1,1,187,106
2021-07-08 06:30,24,82,0,0,0,195,89
2021-07-08 06:45,25,116,0,1,1,248,108
2021-07-08 07:00,27,239,0,1,1,399,132
2021-07-08 07:15,30,310,0,1,1,430,91
2021-07-08 07:30,34,420,0,1,1,540,87
2021-07-08 07:45,38,364,0,1,2,513,117
2021-07-08 08:00,35,123,355,3,5,363,550
2021-07-08 08:15,36,164,97,16,15,535,432
2021-07-08 08:30,41,497,0,14,14,936,396
2021-07-08 08:45,46,553,0,11,10,885,290
2021-07-08 09:00,52,638,0,3,3,888,208
2021-07-08 09:15,58,571,0,1,1,797,188
2021-07-08 09:30,64,682,0,6,6,903,175
2021-07-08 09:45,72,875,0,118,4,1188,145
2021-07-08 10:00,82,1068,0,71,4,1348,146
2021-07-08 10:15,90,881,0,6,3,1058,122
2021-07-08 10:30,96,736,0,1,1,898,114
2021-07-08 10:45,100,615,0,233,1,1000,108
2021-07-08 11:00,100,229,1,735,0,1098,86
2021-07-08 11:15,100,0,9,567,0,682,93
2021-07-08 11:30,100,0,9,638,0,755,92
2021-07-08 11:45,100,0,9,643,0,754,88
2021-07-08 12:00,100,0,9,885,0,991,73
2021-07-08 12:15,100,0,9,732,0,826,68
2021-07-08 12:30,100,0,9,747,0,851,79
2021-07-08 12:45,100,0,9,1200,0,1322,79
2021-07-08 13:00,100,0,9,1223,0,1344,81
2021-07-08 13:15,100,0,9,978,0,1109,95
2021-07-08 13:30,100,0,9,817,0,929,82
2021-07-08 13:45,100,0,9,1319,0,1437,73
2021-07-08 14:00,100,0,9,1049,0,1314,224
2021-07-08 14:15,100,0,9,1255,0,1511,206
2021-07-08 14:30,100,0,9,1240,0,1536,249
2021-07-08 14:45,100,0,9,966,0,1311,304
2021-07-08 15:00,100,0,9,389,0,702,290
2021-07-08 15:15,100,0,9,637,0,995,325
2021-07-08 15:30,100,0,9,1032,0,1398,322
2021-07-08 15:45,100,0,9,527,0,842,286
2021-07-08 16:00,100,0,9,384,0,692,286
2021-07-08 16:15,100,0,9,341,0,511,152
2021-07-08 16:30,100,0,9,445,0,614,149
2021-07-08 16:45,100,0,15,116,1,372,249
2021-07-08 17:00,100,0,10,17,2,153,130
2021-07-08 17:15,100,0,188,1,1,90,250
2021-07-08 17:30,100,0,260,1,1,16,250
2021-07-08 17:45,100,0,131,0,1,43,149
2021-07-08 18:00,100,0,201,1,1,72,246
2021-07-08 18:15,90,0,617,3,4,62,628
2021-07-08 18:30,84,0,617,12,11,50,621
2021-07-08 18:45,79,0,508,11,10,32,498
2021-07-08 19:00,78,0,185,1,1,18,176
2021-07-08 19:15,75,0,333,1,1,13,314
2021-07-08 19:30,73,0,214,1,1,14,200
2021-07-08 19:45,71,0,191,1,1,18,181
2021-07-08 20:00,69,0,146,1,0,14,133
2021-07-08 20:15,68,0,123,0,0,5,103
2021-07-08 20:30,66,0,282,1,1,2,256
2021-07-08 20:45,63,0,273,1,0,0,247
2021-07-08 21:00,61,0,202,1,1,0,176
2021-07-08 21:15,58,0,295,1,1,0,267
2021-07-08 21:30,55,0,310,1,1,0,282
2021-07-08 21:45,52,0,286,1,1,0,259
2021-07-08 22:00,50,0,291,1,1,0,263
2021-07-08 22:15,47,0,271,1,1,0,245
2021-07-08 22:30,44,0,291,1,1,0,263
2021-07-08 22:45,41,0,297,1,1,0,270
2021-07-08 23:00,38,0,274,1,1,0,247
2021-07-08 23:15,36,0,287,1,1,0,260
2021-07-08 23:30,32,0,313,1,1,0,284
2021-07-08 23:45,29,0,304,1,1,0,276
2021-07-09 00:00,26,0,290,1,1,0,262
2021-07-09 00:15,24,0,205,1,1,0,181
2021-07-09 00:30,23,0,109,0,0,0,86
2021-07-09 00:45,22,0,119,1,1,0,95
2021-07-09 01:00,21,0,99,0,0,0,78
2021-07-09 01:15,20,0,82,0,0,0,61
2021-07-09 01:30,18,0,246,0,1,0,221
2021-07-09 01:45,15,0,274,0,0,0,245
2021-07-09 02:00,13,0,228,0,0,0,202
2021-07-09 02:15,10,0,249,0,0,0,222
2021-07-09 02:30,7,0,246,0,0,0,219
2021-07-09 02:45,5,0,242,0,0,0,215
2021-07-09 03:00,2,0,254,0,0,0,226
2021-07-09 03:15,0,0,185,0,31,0,195
2021-07-09 03:30,0,0,1,0,87,0,87
2021-07-09 03:45,0,0,0,0,276,0,276
2021-07-09 04:00,0,0,0,0,198,0,198
2021-07-09 04:15,0,0,0,0,174,0,174
2021-07-09 04:30,0,0,0,0,230,0,230
2021-07-09 04:45,0,0,0,0,100,4,101
2021-07-09 05:00,0,0,0,0,227,19,236
2021-07-09 05:15,0,0,0,0,113,61,166
2021-07-09 05:30,0,0,0,2,19,89,97
2021-07-09 05:45,0,1,0,8,1,122,105
2021-07-09 06:00,0,35,0,2,0,162,114
2021-07-09 06:15,0,45,0,0,0,159,102
2021-07-09 06:30,2,118,0,1,1,248,117
2021-07-09 06:45,4,192,0,1,0,350,142
2021-07-09 07:00,7,294,0,0,1,408,96
2021-07-09 07:15,9,256,0,1,1,385,111
2021-07-09 07:30,13,324,0,1,1,448,107
2021-07-09 07:45,16,364,0,1,0,488,104
2021-07-09 08:00,21,445,0,1,1,591,124
2021-07-09 08:15,29,848,0,13,3,1020,126
2021-07-09 08:30,35,590,0,2,2,717,95
2021-07-09 08:45,40,544,0,1,1,689,117
2021-07-09 09:00,45,433,0,1,0,575,119
2021-07-09 09:15,49,489,0,1,0,631,117
2021-07-09 09:30,57,815,0,3,2,998,146
2021-07-09 09:45,67,1067,0,57,1,1290,115
2021-07-09 10:00,77,1119,0,307,2,1604,118
2021-07-09 10:15,87,1031,0,160,4,1422,179
2021-07-09 10:30,95,950,0,66,2,1212,151
2021-07-09 10:45,100,779,0,451,0,1393,114
2021-07-09 11:00,100,268,0,357,0,817,163
2021-07-09 11:15,100,5,9,395,0,627,214
2021-07-09 11:30,100,0,9,479,0,701,210
2021-07-09 11:45,100,0,9,581,0,787,192
2021-07-09 12:00,100,0,9,575,0,758,169
2021-07-09 12:15,100,0,9,321,0,475,149
2021-07-09 12:30,100,0,9,183,0,348,163
2021-07-09 12:45,100,0,9,263,0,432,166
2021-07-09 13:00,100,0,9,268,0,434,160
2021-07-09 13:15,100,0,9,253,0,381,126
2021-07-09 13:30,100,0,9,311,0,447,133
2021-07-09 13:45,100,0,9,360,0,451,86
2021-07-09 14:00,100,0,134,124,12,461,465
2021-07-09 14:15,100,0,85,111,14,473,442
2021-07-09 14:30,100,0,16,63,0,387,327
2021-07-09 14:45,100,0,61,1,1,282,327
2021-07-09 15:00,100,0,196,1,1,159,334
2021-07-09 15:15,100,0,144,1,1,126,253
2021-07-09 15:30,100,0,157,1,1,103,244
2021-07-09 15:45,100,0,177,0,0,76,236
2021-07-09 16:00,100,0,77,11,0,88,145
2021-07-09 16:15,94,0,87,6,1,83,154
2021-07-09 16:30,92,0,132,0,0,100,215
2021-07-09 16:45,93,35,0,1,1,116,73
2021-07-09 17:00,91,3,151,1,1,104,237
2021-07-09 17:15,91,0,85,5,0,104,170
2021-07-09 17:30,90,0,44,5,1,82,113
2021-07-09 17:45,89,0,154,1,1,74,212
2021-07-09 18:00,88,0,92,1,1,31,111
2021-07-09 18:15,83,0,514,0,10,11,494
2021-07-09 18:30,77,0,621,12,12,9,589
2021-07-09 18:45,73,0,449,10,11,9,424
2021-07-09 19:00,66,0,731,11,11,14,699
2021-07-09 19:15,62,0,360,2,1,41,371
2021-07-09 19:30,60,0,212,1,1,44,237
2021-07-09 19:45,58,0,226,1,1,28,234
2021-07-09 20:00,55,0,259,1,1,14,247
2021-07-09 20:15,53,0,282,1,1,5,262
2021-07-09 20:30,50,0,277,1,1,0,252
2021-07-09 20:45,47,0,277,1,1,0,250
2021-07-09 21:00,44,0,323,1,1,0,295
2021-07-09 21:15,41,0,253,2,1,0,225
2021-07-09 21:30,39,0,234,1,1,0,208
2021-07-09 21:45,37,0,258,1,1,0,232
2021-07-09 22:00,34,0,297,1,1,0,268
2021-07-09 22:15,31,0,296,1,1,0,268
2021-07-09 22:30,29,0,207,1,1,0,182
2021-07-09 22:45,27,0,152,1,1,0,127
2021-07-09 23:00,25,0,174,1,1,0,150
2021-07-09 23:15,24,0,176,0,0,0,151
2021-07-09 23:30,22,0,139,0,0,0,115
2021-07-09 23:45,21,0,140,0,0,0,116
2021-07-10 00:00,19,0,155,0,0,0,130
2021-07-10 00:15,18,0,162,0,0,0,137
2021-07-10 00:30,16,0,150,0,0,0,128
2021-07-10 00:45,14,0,151,0,0,0,126
2021-07-10 01:00,13,0,154,0,0,0,130
2021-07-10 01:15,12,0,132,0,0,0,108
2021-07-10 01:30,10,0,126,0,0,0,103
2021-07-10 01:45,8,0,174,1,1,0,150
2021-07-10 02:00,7,0,171,0,0,0,145
2021-07-10 02:15,5,0,119,0,0,0,96
2021-07-10 02:30,2,0,270,1,1,0,242
2021-07-10 02:45,0,0,243,0,45,0,264
2021-07-10 03:00,0,0,1,0,259,0,259
2021-07-10 03:15,0,0,0,0,243,0,243
2021-07-10 03:30,0,0,0,0,242,0,242
2021-07-10 03:45,0,0,0,0,262,0,262
2021-07-10 04:00,0,0,0,0,255,0,255
2021-07-10 04:15,0,0,0,0,207,0,207
2021-07-10 04:30,0,0,0,0,169,0,169
2021-07-10 04:45,0,0,0,0,264,0,264
2021-07-10 05:00,0,0,0,0,138,0,138
2021-07-10 05:15,0,0,0,0,159,0,159
2021-07-10 05:30,0,0,0,0,232,12,235
2021-07-10 05:45,0,0,0,0,107,10,109
2021-07-10 06:00,0,0,0,0,169,36,198
2021-07-10 06:15,0,0,0,0,117,65,175
2021-07-10 06:30,0,1,0,4,1,127,113
2021-07-10 06:45,0,49,0,0,0,161,100
2021-07-10 07:00,0,11,0,3,1,116,94
2021-07-10 07:15,0,2,0,0,47,105,142
2021-07-10 07:30,2,138,0,1,0,281,128
2021-07-10 07:45,3,132,0,0,1,245,101
2021-07-10 08:00,3,1,0,1,33,87,110
2021-07-10 08:15,3,0,0,0,79,55,127
2021-07-10 08:30,3,0,0,0,65,49,107
2021-07-10 08:45,3,0,0,0,26,77,97
2021-07-10 09:00,3,17,0,2,2,141,114
2021-07-10 09:15,5,140,0,1,0,272,118
2021-07-10 09:30,8,358,0,1,1,476,100
2021-07-10 09:45,12,347,0,1,1,464,99
2021-07-10 10:00,18,633,0,2,1,820,157
2021-07-10 10:15,23,524,0,1,2,685,134
2021-07-10 10:30,30,696,0,39,5,870,104
2021-07-10 10:45,37,658,0,123,3,935,121
2021-07-10 11:00,45,881,0,51,6,1087,114
2021-07-10 11:15,54,917,0,211,7,1312,134
2021-07-10 11:30,61,682,0,9,2,901,178
2021-07-10 11:45,65,589,74,128,7,1168,485
2021-07-10 12:00,73,864,3,477,7,1666,270
2021-07-10 12:15,82,915,0,490,4,1689,225
2021-07-10 12:30,89,824,0,313,6,1418,235
2021-07-10 12:45,96,806,0,317,8,1413,241
2021-07-10 13:00,100,518,0,419,2,1210,236
2021-07-10 13:15,100,277,0,87,3,635,248
2021-07-10 13:30,100,98,4,1524,0,2009,331
2021-07-10 13:45,100,0,9,1086,0,1504,381
2021-07-10 14:00,100,0,9,885,0,1278,364
2021-07-10 14:15,100,0,9,642,0,982,317
2021-07-10 14:30,100,0,9,1013,0,1322,281
2021-07-10 14:45,100,0,9,978,0,1275,269
2021-07-10 15:00,100,0,9,630,0,902,255
2021-07-10 15:15,100,0,9,593,0,883,271
2021-07-10 15:30,100,0,22,688,3,1063,367
2021-07-10 15:45,100,0,82,244,7,1026,834
2021-07-10 16:00,100,0,27,587,4,1197,607
2021-07-10 16:15,100,0,31,750,5,1132,383
2021-07-10 16:30,100,0,9,830,0,1145,291
2021-07-10 16:45,100,0,25,362,1,1054,684
2021-07-10 17:00,100,0,9,493,0,729,221
2021-07-10 17:15,100,0,32,201,1,782,591
2021-07-10 17:30,100,0,11,133,1,422,284
2021-07-10 17:45,100,0,9,384,0,576,186
2021-07-10 18:00,100,0,120,112,1,423,411
2021-07-10 18:15,100,0,215,137,1,386,443
2021-07-10 18:30,100,0,9,261,0,446,180
2021-07-10 18:45,100,0,9,120,0,266,145
2021-07-10 19:00,100,0,9,95,0,222,127
2021-07-10 19:15,97,0,129,18,3,155,256
2021-07-10 19:30,94,0,310,6,5,123,408
2021-07-10 19:45,94,0,74,1,1,82,144
2021-07-10 20:00,93,0,98,1,1,48,131
2021-07-10 20:15,92,0,142,1,1,33,159
2021-07-10 20:30,90,0,185,1,1,17,183
2021-07-10 20:45,88,0,180,1,1,4,166
2021-07-10 21:00,87,0,180,1,1,0,160
2021-07-10 21:15,85,0,197,1,1,0,176
2021-07-10 21:30,83,0,202,1,1,0,178
2021-07-10 21:45,81,0,189,1,1,0,166
2021-07-10 22:00,79,0,194,1,1,0,169
2021-07-10 22:15,77,0,212,1,1,0,189
2021-07-10 22:30,75,0,206,1,1,0,180
2021-07-10 22:45,73,0,200,1,0,0,176
2021-07-10 23:00,72,0,181,1,1,0,156
